country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp
Kazakhstan,2014,279.032,16.127,-69.134,3.238,0.187,170.708,9.866,16.461,0.951,43.912,2.538,41.328,2.389,9.97,25.303,0.667,0.368,209.898,12.131,0.502,12118.579,98.297,8145.833,426.528,863.586,2525.183,59.153,-24.78,0.79,0.22,1.13,4.32,0.66,0.36,1.11,0.82,0.29,1.16,2.78,0.43,0.48,0.78,248.23,14.346,258.09,14.916,41.45,2.396,10.22,0.591,17302619,4.18303E+11,757.349,43770.742,1.811
Kazakhstan,2015,288.582,16.423,-42.918,3.457,0.197,169.796,9.663,16.101,0.916,52.976,3.015,41.93,2.386,3.42,9.55,0.682,0.379,245.664,13.98,0.58,12407.162,101.754,8315.629,442.629,916.561,2567.113,63.475,-14.87,0.81,0.24,1.15,4.32,0.78,0.35,1.43,0.82,0.29,1.16,2.82,0.44,0.48,0.81,249.48,14.198,259.34,14.759,40.44,2.301,11,0.626,17572010,4.23318E+11,762.073,43368.553,1.8
Kazakhstan,2016,288.686,16.19,-53.656,3.525,0.198,166.074,9.314,17.22,0.966,55.067,3.088,43.546,2.442,0.04,0.103,0.675,0.381,235.029,13.181,0.549,12695.847,105.278,8481.703,459.85,971.628,2610.659,66.729,-18.59,0.81,0.24,1.16,4.44,0.79,0.36,1.09,0.82,0.29,1.16,2.86,0.45,0.48,0.82,271.53,15.228,274.52,15.396,40.06,2.247,10.15,0.569,17830902,4.27912E+11,757.343,42473.618,1.77
Kazakhstan,2017,307.909,17.03,-62.758,3.817,0.211,174.175,9.634,17.747,0.982,63.128,3.492,45.737,2.53,6.66,19.223,0.691,0.377,245.151,13.559,0.55,13003.756,109.096,8655.878,477.597,1034.757,2656.395,70.034,-20.38,0.86,0.25,1.21,4.2,0.89,0.38,1.1,0.82,0.28,1.16,2.89,0.46,0.48,0.83,280.59,15.519,283.58,15.685,43.29,2.394,13.38,0.74,18080023,4.45457E+11,816.652,45168.726,1.833
Kazakhstan,2018,317.28,17.319,-77.8,3.891,0.212,175.205,9.564,16.682,0.911,68.982,3.766,49.54,2.704,3.04,9.371,0.684,0.353,239.48,13.072,0.516,13321.036,112.986,8831.084,494.279,1103.738,2705.935,73.014,-24.52,0.87,0.25,1.19,4.05,0.92,0.41,0.99,0.82,0.28,1.16,2.92,0.48,0.48,0.83,271.23,14.805,274.22,14.969,41.36,2.258,10.98,0.599,18319616,4.63721E+11,899.881,49121.193,1.941
Kenya,2000,10.391,0.325,-0.192,0.553,0.017,0.176,0.006,,,,,9.662,0.302,3.61,0.362,0.175,0.228,10.199,0.319,0.172,221.36,19.306,9.17,,,192.884,,-1.85,0.04,0.08,0,,,0.09,,0.02,0.11,0,,,0.05,,35.5,1.111,39.68,1.241,21.41,0.67,9.93,0.311,31964557,59408908288,45.641,1427.869,0.768
Kenya,2001,9.237,0.281,1.151,0.531,0.016,0.176,0.005,,,,,8.53,0.26,-11.1,-1.154,0.147,0.199,10.387,0.316,0.165,230.597,19.837,9.346,,,201.414,,12.46,0.04,0.07,0,,,0.08,,0.02,0.1,0,,,0.05,,54.32,1.654,39.2,1.193,21.28,0.648,10,0.304,32848569,62956466176,46.469,1414.628,0.738
Kenya,2002,7.819,0.232,-0.529,0.587,0.017,0.264,0.008,,,,,6.969,0.206,-15.35,-1.418,0.121,0.167,7.291,0.216,0.113,238.416,20.424,9.61,,,208.383,,-6.76,0.03,0.07,0,,,0.07,,0.02,0.1,0,,,0.05,,55.22,1.636,40.1,1.188,22.03,0.653,10.33,0.306,33751746,64478130176,46.885,1389.113,0.727
Kenya,2003,6.587,0.19,2.887,0.662,0.019,0.245,0.007,,,,,5.679,0.164,-15.76,-1.232,0.097,0.148,9.474,0.273,0.14,245.003,21.086,9.855,,,214.062,,43.83,0.02,0.08,0,,,0.05,,0.02,0.1,0,,,0.05,,56.18,1.62,41.07,1.184,23.15,0.668,11.05,0.319,34678781,67617075200,44.604,1286.205,0.66
Kenya,2004,7.439,0.209,3.182,0.712,0.02,0.286,0.008,,,,,6.441,0.181,12.93,0.852,0.103,0.155,10.621,0.298,0.147,252.442,21.798,10.141,,,220.503,,42.77,0.03,0.08,0,,,0.06,,0.02,0.1,0,,,0.05,,58.81,1.65,43.69,1.226,24.35,0.683,11.55,0.324,35635267,72070029312,47.953,1345.675,0.665
Kenya,2005,8.338,0.228,3.923,0.841,0.023,0.333,0.009,,,,,7.164,0.196,12.09,0.899,0.108,0.16,12.261,0.335,0.158,260.781,22.639,10.474,,,227.667,,47.05,0.03,0.09,0,,,0.06,,0.02,0.1,0,,,0.05,,59.19,1.616,44.06,1.203,23.85,0.651,11.52,0.315,36624897,77598875648,52.122,1423.117,0.672
Kenya,2006,9.336,0.248,4.711,0.854,0.023,0.443,0.012,,,,,8.039,0.214,11.96,0.997,0.112,0.163,14.046,0.373,0.168,270.116,23.493,10.918,,,235.706,,50.46,0.03,0.08,0,,,0.07,,0.02,0.1,0,,,0.05,,59.65,1.584,44.53,1.183,23.68,0.629,11.11,0.295,37649039,83653541888,57.178,1518.72,0.684
Kenya,2007,9.541,0.246,4.918,0.986,0.026,0.4,0.01,,,,,8.156,0.211,2.2,0.205,0.105,0.166,14.459,0.374,0.159,279.657,24.479,11.317,,,243.861,,51.55,0.03,0.09,0,,,0.07,,0.02,0.1,0,,,0.06,,76.44,1.975,61.33,1.585,34.6,0.894,16.85,0.435,38705934,91061403648,57.597,1488.063,0.633
Kenya,2008,9.911,0.249,5.245,1.088,0.027,0.41,0.01,,,,,8.413,0.211,3.88,0.37,0.107,0.174,15.156,0.381,0.163,289.568,25.567,11.728,,,252.274,,52.92,0.03,0.1,0,,,0.08,,0.02,0.1,0,,,0.06,,77.78,1.955,62.66,1.575,35.28,0.887,16.89,0.424,39791984,92973744128,56.851,1428.714,0.611
Kenya,2009,11.966,0.293,6.472,1.279,0.031,0.366,0.009,,,,,10.321,0.252,20.74,2.055,0.122,0.193,18.438,0.451,0.188,301.534,26.845,12.094,,,262.595,,54.08,0.04,0.11,0,,,0.09,,0.02,0.1,0,,,0.06,,78.2,1.912,63.08,1.542,34.35,0.84,16.38,0.4,40901798,97797562368,62.099,1518.251,0.635
Kenya,2010,11.745,0.279,6.156,1.431,0.034,0.627,0.015,,,,,9.688,0.23,-1.85,-0.222,0.109,0.174,17.9,0.426,0.166,313.279,28.276,12.721,,,272.283,,52.41,0.04,0.11,0,,,0.09,,0.02,0.1,0,,,0.06,,79.81,1.899,64.7,1.539,34.76,0.827,16.58,0.394,42030684,1.08091E+11,67.42,1604.058,0.624
Kenya,2011,12.928,0.299,6.658,1.713,0.04,1.015,0.024,,,,,10.201,0.236,10.08,1.183,0.11,0.186,19.586,0.454,0.167,326.207,29.989,13.735,,,282.483,,51.5,0.04,0.13,0.01,,,0.09,,0.02,0.1,0,,,0.06,,75.37,1.746,67.08,1.554,35.94,0.832,17.26,0.4,43178270,1.17166E+11,69.683,1613.838,0.595
Kenya,2012,11.988,0.27,7.801,1.795,0.04,0.909,0.02,,,,,9.285,0.209,-7.27,-0.94,0.098,0.174,19.789,0.446,0.161,338.195,31.783,14.644,,,291.768,,65.08,0.03,0.13,0.01,,,0.08,,0.02,0.1,0,,,0.06,,74.73,1.685,66.43,1.498,36.19,0.816,17.14,0.387,44343469,1.22979E+11,68.716,1549.631,0.559
Kenya,2013,12.77,0.28,10.76,1.969,0.043,1.004,0.022,,,,,9.797,0.215,6.52,0.782,0.098,0.176,23.53,0.517,0.181,350.965,33.753,15.648,,,301.564,,84.26,0.04,0.14,0.01,,,0.08,,0.02,0.1,0,,,0.06,,76.73,1.686,68.44,1.504,36.13,0.794,17.09,0.375,45519986,1.30279E+11,72.699,1597.086,0.558
Kenya,2014,13.773,0.295,10.326,2.28,0.049,1.246,0.027,,,,,10.247,0.219,7.85,1.003,0.1,0.177,24.099,0.516,0.175,364.738,36.032,16.894,,,311.812,,74.97,0.04,0.15,0.01,,,0.09,,0.02,0.11,0,,,0.06,,79.66,1.706,71.37,1.528,37,0.792,18.08,0.387,46700063,1.3774E+11,77.983,1669.875,0.566
Kenya,2015,16.301,0.34,9.181,2.462,0.051,1.322,0.028,,,,,12.517,0.261,18.36,2.528,0.112,0.182,25.482,0.532,0.174,381.04,38.494,18.217,,,324.329,,56.32,0.05,0.17,0.01,,,0.11,,0.03,0.11,0,,,0.06,,82.31,1.719,73.99,1.545,37.92,0.792,17.63,0.368,47878339,1.46193E+11,89.318,1865.517,0.611
Kenya,2016,17.156,0.35,8.94,2.602,0.053,1.304,0.027,,,,,13.25,0.27,5.24,0.855,0.11,0.185,26.096,0.532,0.168,398.196,41.096,19.521,,,337.579,,52.11,0.05,0.18,0.01,,,0.11,,0.03,0.11,0,,,0.06,,71.93,1.466,79.55,1.622,40.48,0.825,18.76,0.382,49051531,1.55624E+11,92.765,1891.165,0.596
Kenya,2017,16.322,0.325,9.519,2.388,0.048,1.227,0.024,,,,,12.707,0.253,-4.86,-0.834,0.1,0.173,25.841,0.514,0.158,414.518,43.484,20.748,,,350.285,,58.32,0.05,0.16,0.01,,,0.1,,0.03,0.11,0,,,0.06,,69.13,1.377,76.75,1.528,38.63,0.769,17.53,0.349,50221146,1.63192E+11,94.561,1882.895,0.579
Kenya,2018,18.016,0.351,9.959,2.184,0.042,1.839,0.036,,,,,13.994,0.272,10.38,1.694,0.104,0.175,27.975,0.544,0.161,432.534,45.668,22.587,,,364.279,,55.28,0.05,0.14,0.01,,,0.11,,0.03,0.11,0,,,0.06,,71.21,1.386,78.83,1.534,40.25,0.783,18.33,0.357,51392570,1.73506E+11,103.216,2008.375,0.595
Kuwait,2000,53.385,26.104,-22.789,0.459,0.224,,,0.964,0.471,20.686,10.115,31.277,15.294,-0.81,-0.437,0.712,0.252,30.596,14.96,0.408,1249.325,11.874,,265.932,382.727,588.791,,-42.69,0.21,0.06,,0.36,0.44,0.3,,0.12,0.06,,2.51,0.32,0.16,,53.58,26.199,53.6,26.209,3.87,1.892,0.35,0.171,2045123,74939588608,211.943,103633.446,2.828
Kuwait,2001,57.485,27.331,-18.353,0.349,0.166,,,0.616,0.293,20.241,9.624,36.28,17.249,7.68,4.1,0.718,0.268,39.133,18.606,0.489,1306.81,12.223,,266.548,402.968,625.071,,-31.93,0.23,0.05,,0.23,0.42,0.35,,0.12,0.06,,2.45,0.32,0.17,,57.48,27.329,57.5,27.338,3.98,1.892,0.34,0.162,2103273,80040304640,214.305,101891.356,2.677
Kuwait,2002,57.981,27.132,-16.006,0.588,0.275,,,0.443,0.208,18.151,8.494,38.798,18.156,0.86,0.496,0.664,0.256,41.975,19.642,0.481,1364.791,12.812,,266.991,421.119,663.869,,-27.61,0.22,0.07,,0.15,0.37,0.37,,0.12,0.06,,2.4,0.32,0.17,,60.42,28.273,60.45,28.287,4.16,1.947,0.37,0.173,2136991,87259471872,226.83,106144.371,2.599
Kuwait,2003,59.624,27.583,-7.901,0.678,0.314,,,0.498,0.23,21.152,9.785,37.296,17.254,2.83,1.643,0.553,0.22,51.723,23.928,0.48,1424.415,13.489,,267.49,442.272,701.165,,-13.25,0.22,0.08,,0.17,0.42,0.35,,0.13,0.07,,2.34,0.32,0.18,,63,29.145,63.03,29.159,4.32,1.998,0.4,0.185,2161626,1.07858E+11,271.091,125410.551,2.513
Kuwait,2004,63.109,28.679,-9.605,0.938,0.426,,,0.48,0.218,22.764,10.345,38.926,17.69,5.84,3.485,0.502,0.208,53.504,24.315,0.425,1487.524,14.427,,267.97,465.036,740.091,,-15.22,0.22,0.1,,0.15,0.43,0.35,,0.13,0.07,,2.28,0.33,0.18,,67.15,30.516,67.17,30.525,4.45,2.022,0.39,0.177,2200498,1.25774E+11,302.839,137622.809,2.408
Kuwait,2005,71.166,31.348,-13.159,0.747,0.329,,,0.004,0.002,25.527,11.244,44.888,19.773,12.77,8.057,0.487,0.213,58.007,25.551,0.397,1558.69,15.175,,267.973,490.563,784.979,,-18.49,0.24,0.08,,0,0.47,0.4,,0.13,0.07,,2.22,0.33,0.19,,75.23,33.138,75.26,33.151,4.6,2.026,0.42,0.185,2270196,1.46114E+11,334.093,147164.865,2.287
Kuwait,2006,73.39,30.918,-11.165,0.776,0.327,,,0.498,0.21,26.234,11.052,45.881,19.329,3.12,2.224,0.441,0.228,62.225,26.215,0.374,1632.08,15.951,,268.472,516.797,830.859,,-15.21,0.24,0.07,,0.15,0.48,0.41,,0.13,0.07,,2.16,0.34,0.19,,78.24,32.962,78.27,32.974,4.62,1.946,0.44,0.185,2373661,1.6633E+11,321.131,135289.174,1.931
Kuwait,2007,74.875,29.902,-6.179,0.797,0.318,,,0.48,0.192,25.539,10.199,48.059,19.193,2.02,1.486,0.4,0.24,68.697,27.434,0.367,1706.955,16.748,,268.952,542.337,878.919,,-8.25,0.24,0.07,,0.14,0.45,0.43,,0.14,0.07,,2.11,0.34,0.2,,77.91,31.114,77.93,31.122,4.65,1.857,0.46,0.184,2504026,1.87112E+11,311.96,124583.491,1.667
Kuwait,2008,82.297,30.985,-8.774,0.931,0.35,,,0.385,0.145,26.619,10.022,54.363,20.468,9.91,7.422,0.403,0.244,73.523,27.682,0.36,1789.252,17.679,,269.336,568.956,933.281,,-10.66,0.26,0.08,,0.11,0.45,0.49,,0.14,0.07,,2.05,0.35,0.21,,82.71,31.141,82.73,31.148,4.68,1.762,0.51,0.192,2656010,2.04012E+11,337.725,127155.086,1.655
Kuwait,2009,86.955,30.824,-14.337,0.719,0.255,,,0.385,0.136,24.102,8.544,61.749,21.889,5.66,4.658,0.43,0.254,72.618,25.742,0.359,1876.207,18.398,,269.721,593.057,995.031,,-16.49,0.28,0.06,,0.1,0.42,0.56,,0.14,0.07,,2,0.35,0.21,,85.46,30.294,85.48,30.301,4.71,1.67,0.55,0.195,2821041,2.02081E+11,342.904,121552.447,1.697
Kuwait,2010,89.272,29.838,-14.396,0.717,0.24,,,0.418,0.14,28.132,9.403,60.005,20.056,2.66,2.317,0.424,0.227,74.877,25.027,0.356,1965.479,19.115,,270.139,621.19,1055.036,,-16.13,0.27,0.06,,0.11,0.45,0.53,,0.15,0.07,,1.95,0.35,0.22,,89.21,29.817,89.24,29.827,4.72,1.578,0.54,0.18,2991884,2.10626E+11,392.796,131287.092,1.865
Kuwait,2011,86.263,27.229,-15.8,0.796,0.251,,,0.418,0.132,32.857,10.372,52.191,16.474,-3.37,-3.01,0.345,0.214,70.463,22.242,0.282,2051.742,19.911,,270.556,654.047,1107.228,,-18.32,0.25,0.06,,0.12,0.52,0.46,,0.15,0.07,,1.9,0.36,0.23,,93.58,29.539,93.59,29.542,4.92,1.553,0.58,0.183,3168054,2.49782E+11,403.636,127408.034,1.616
Kuwait,2012,100.074,29.883,-24.74,0.835,0.249,,,0.436,0.13,34.731,10.371,64.072,19.133,16.01,13.811,0.371,0.238,75.334,22.496,0.279,2151.816,20.746,,270.993,688.778,1171.3,,-24.72,0.29,0.06,,0.12,0.53,0.56,,0.15,0.07,,1.86,0.36,0.24,,97.45,29.1,97.46,29.103,5.12,1.529,0.62,0.185,3348852,2.6977E+11,419.668,125317.063,1.556
Kuwait,2013,81.704,23.169,-9.203,1.045,0.296,,,0.418,0.118,34.566,9.802,45.675,12.952,-18.36,-18.37,0.301,0.19,72.501,20.56,0.267,2233.52,21.79,,271.41,723.344,1216.975,,-11.26,0.23,0.07,,0.11,0.53,0.39,,0.15,0.07,,1.82,0.37,0.24,,100.55,28.514,100.56,28.516,5.34,1.514,0.64,0.181,3526382,2.71291E+11,429.623,121830.979,1.584
Kuwait,2014,75.482,20.45,-6.383,0.978,0.265,,,2.693,0.73,34.28,9.288,37.53,10.168,-7.62,-6.222,0.276,0.173,69.099,18.721,0.253,2309.002,22.768,,274.103,757.625,1254.506,,-8.46,0.21,0.07,,0.71,0.51,0.32,,0.16,0.07,,1.79,0.38,0.24,,100.31,27.177,100.32,27.18,5.56,1.506,0.65,0.176,3690939,2.73583E+11,436.618,118294.609,1.596
Kuwait,2015,91.349,23.816,-5.142,1.083,0.282,,,1.729,0.451,39.067,10.185,49.47,12.898,21.02,15.867,0.326,0.204,86.207,22.476,0.308,2400.351,23.851,,275.833,796.692,1303.975,,-5.63,0.26,0.08,,0.46,0.58,0.42,,0.16,0.07,,1.76,0.38,0.24,,106.21,27.691,106.22,27.693,5.76,1.502,0.7,0.183,3835588,2.7978E+11,448.497,116930.425,1.603
Kuwait,2016,100.859,25.49,-5.083,1.572,0.397,,,2.114,0.534,41.595,10.512,55.578,14.046,10.41,9.51,0.351,0.225,95.776,24.205,0.333,2501.21,25.423,,277.947,838.287,1359.553,,-5.04,0.28,0.11,,0.55,0.6,0.46,,0.16,0.07,,1.73,0.39,0.25,,109.84,27.759,109.84,27.759,5.87,1.483,0.71,0.179,3956862,2.87236E+11,448.808,113425.11,1.563
Kuwait,2017,95.145,23.457,-5.249,1.537,0.379,,,1.539,0.379,42.305,10.43,49.764,12.269,-5.67,-5.714,0.348,0.208,89.896,22.163,0.328,2596.354,26.959,,279.486,880.591,1409.317,,-5.52,0.26,0.1,,0.36,0.59,0.41,,0.16,0.07,,1.69,0.4,0.25,,111.46,27.48,111.46,27.48,5.97,1.472,0.74,0.182,4056102,2.73707E+11,457.504,112793.943,1.672
Kuwait,2018,95.575,23.101,-7.584,1.572,0.38,,,1.729,0.418,42.466,10.264,49.808,12.039,0.45,0.431,0.345,0.209,87.991,21.268,0.318,2691.929,28.531,,281.215,923.057,1459.126,,-7.94,0.26,0.1,,0.42,0.57,0.41,,0.17,0.07,,1.66,0.4,0.26,,112.97,27.305,112.97,27.305,6.08,1.47,0.75,0.181,4137314,2.77117E+11,457.808,110653.505,1.652
Kyrgyzstan,2000,4.602,0.935,0.212,0.22,0.045,1.865,0.379,,,1.312,0.267,1.205,0.245,-0.99,-0.046,0.294,0.066,4.815,0.978,0.307,702.945,22.48,347.261,,67.609,260.042,,4.61,0.02,0.03,0.02,,0.03,0.01,,0.07,0.12,0.07,,0.06,0.07,,8.64,1.756,9.66,1.963,3.58,0.728,1.33,0.27,4920712,15667579904,69.966,14218.728,4.466
Kyrgyzstan,2001,3.861,0.778,0.128,0.205,0.041,1.229,0.248,,,1.342,0.27,1.086,0.219,-16.1,-0.741,0.236,0.058,3.989,0.804,0.244,706.807,22.685,348.49,,68.951,261.128,,3.31,0.02,0.03,0.01,,0.03,0.01,,0.07,0.12,0.07,,0.05,0.07,,9.07,1.828,9.07,1.828,3.67,0.739,1.35,0.272,4962839,16336560128,66.388,13377.047,4.064
Kyrgyzstan,2002,4.921,0.986,-0.3,0.231,0.046,1.986,0.398,,,1.7,0.341,1.004,0.201,27.44,1.059,0.304,0.087,4.621,0.926,0.286,711.728,22.916,350.476,,70.651,262.132,,-6.09,0.02,0.03,0.02,,0.03,0.01,,0.06,0.12,0.06,,0.05,0.07,,10.02,2.007,10.03,2.009,3.72,0.745,1.25,0.25,4991478,16170502144,56.687,11356.842,3.506
Kyrgyzstan,2003,5.382,1.073,0.681,0.325,0.065,2.407,0.48,,,1.403,0.28,1.246,0.248,9.36,0.461,0.314,0.09,6.063,1.209,0.354,717.109,23.241,352.883,,72.055,263.377,,12.65,0.02,0.04,0.02,,0.03,0.01,,0.06,0.11,0.06,,0.05,0.07,,10.66,2.126,10.67,2.128,3.59,0.716,1.39,0.277,5013538,17135749120,59.906,11948.812,3.496
Kyrgyzstan,2004,5.808,1.153,0.866,0.371,0.074,2.363,0.469,,,1.532,0.304,1.543,0.306,7.92,0.426,0.32,0.095,6.674,1.324,0.368,722.917,23.612,355.246,,73.586,264.92,,14.92,0.02,0.04,0.02,,0.03,0.01,,0.06,0.11,0.06,,0.05,0.06,,10.81,2.145,10.82,2.147,3.79,0.752,1.38,0.274,5038995,18155683840,61.144,12134.084,3.368
Kyrgyzstan,2005,5.515,1.086,2.47,0.411,0.081,2.319,0.457,,,1.414,0.279,1.37,0.27,-5.05,-0.293,0.307,0.096,7.985,1.573,0.445,728.432,24.022,357.565,,75.001,266.29,,44.8,0.02,0.04,0.02,,0.03,0.01,,0.06,0.11,0.06,,0.05,0.06,,10.49,2.067,10.5,2.069,3.68,0.725,1.41,0.278,5075340,17942169600,57.57,11343.145,3.209
Kyrgyzstan,2006,5.419,1.058,5.209,0.444,0.087,2.226,0.434,,,1.478,0.288,1.272,0.248,-1.73,-0.095,0.296,0.092,10.628,2.074,0.58,733.851,24.466,359.791,,76.478,267.563,,96.12,0.02,0.04,0.02,,0.03,0.01,,0.06,0.1,0.06,,0.05,0.06,,10.6,2.069,10.61,2.07,3.74,0.73,1.43,0.279,5124379,18316494848,58.669,11448.969,3.203
Kyrgyzstan,2007,6.519,1.257,0.906,0.506,0.098,2.305,0.444,,,1.473,0.284,2.235,0.431,20.29,1.1,0.331,0.101,7.425,1.432,0.377,740.37,24.972,362.096,,77.951,269.798,,13.9,0.02,0.05,0.02,,0.03,0.02,,0.06,0.1,0.06,,0.05,0.06,,11.85,2.286,11.86,2.288,3.8,0.733,1.46,0.282,5184384,19684079616,64.386,12419.208,3.271
Kyrgyzstan,2008,7.547,1.436,0.466,0.501,0.095,3.193,0.608,,,1.43,0.272,2.423,0.461,15.77,1.028,0.36,0.123,8.013,1.525,0.382,747.917,25.474,365.289,,79.381,272.221,,6.18,0.02,0.04,0.02,,0.02,0.02,,0.06,0.1,0.06,,0.05,0.06,,13.02,2.478,13.03,2.48,3.89,0.74,1.49,0.284,5254969,20960393216,61.474,11698.167,2.933
Kyrgyzstan,2009,6.737,1.263,6.031,0.24,0.045,2.752,0.516,,,0.623,0.117,3.122,0.585,-10.74,-0.81,0.316,0.108,12.768,2.393,0.598,754.653,25.714,368.04,,80.004,275.342,,89.53,0.02,0.02,0.02,,0.01,0.03,,0.06,0.1,0.06,,0.05,0.06,,12.65,2.371,12.66,2.373,4.09,0.767,1.65,0.309,5334708,21348214784,62.067,11634.529,2.907
Kyrgyzstan,2010,6.314,1.164,5.579,0.312,0.058,2.682,0.495,,,0.564,0.104,2.755,0.508,-6.27,-0.423,0.3,0.106,11.893,2.193,0.565,760.967,26.026,370.722,,80.568,278.098,,88.36,0.02,0.03,0.02,,0.01,0.02,,0.06,0.09,0.06,,0.05,0.06,,12.32,2.272,12.33,2.274,4.15,0.765,1.66,0.306,5422298,21037254656,59.424,10959.131,2.825
Kyrgyzstan,2011,7.554,1.369,5.614,0.412,0.075,2.865,0.519,,,0.638,0.116,3.638,0.659,19.63,1.24,0.342,0.112,13.167,2.386,0.597,768.521,26.439,373.587,,81.205,281.736,,74.32,0.02,0.03,0.02,,0.01,0.03,,0.06,0.09,0.06,,0.04,0.06,,13.01,2.358,13.75,2.492,4.26,0.772,1.7,0.308,5517927,22069688320,67.648,12259.758,3.065
Kyrgyzstan,2012,9.998,1.779,5.977,0.494,0.088,4.016,0.714,,,0.817,0.145,4.672,0.831,32.37,2.445,0.453,0.131,15.976,2.842,0.724,778.519,26.933,377.603,,82.022,286.408,,59.78,0.03,0.04,0.03,,0.01,0.04,,0.06,0.09,0.06,,0.04,0.06,,15.6,2.775,16.34,2.907,4.36,0.776,1.74,0.31,5621583,22051598336,76.529,13613.452,3.47
Kyrgyzstan,2013,9.658,1.685,6.293,0.66,0.115,3.576,0.624,,,0.627,0.109,4.796,0.837,-3.4,-0.34,0.395,0.134,15.951,2.783,0.652,788.178,27.592,381.179,,82.649,291.204,,65.16,0.03,0.05,0.02,,0.01,0.04,,0.05,0.09,0.06,,0.04,0.06,,15.13,2.64,15.87,2.769,4.49,0.783,1.82,0.318,5731312,24453877760,71.866,12539.204,2.939
Kyrgyzstan,2014,10.095,1.727,6.406,0.675,0.116,4.503,0.77,,,0.517,0.088,4.4,0.753,4.53,0.437,0.397,0.138,16.502,2.824,0.649,798.273,28.267,385.682,,83.166,295.604,,63.46,0.03,0.05,0.03,,0.01,0.04,,0.05,0.08,0.05,,0.04,0.06,,15.67,2.681,16.41,2.808,4.64,0.794,1.89,0.323,5844521,25441021952,73.128,12512.205,2.874
Kyrgyzstan,2015,10.279,1.725,5.894,0.584,0.098,4.338,0.728,,,0.524,0.088,4.833,0.811,1.82,0.183,0.39,0.157,16.173,2.714,0.614,808.552,28.851,390.021,,83.69,300.437,,57.34,0.03,0.04,0.03,,0.01,0.04,,0.05,0.08,0.05,,0.04,0.06,,16.23,2.724,16.96,2.846,4.71,0.79,1.81,0.304,5959126,26325837824,65.64,11014.963,2.493
Kyrgyzstan,2016,9.646,1.588,5.456,0.508,0.084,3.481,0.573,,,0.546,0.09,5.111,0.842,-6.15,-0.633,0.353,0.144,15.103,2.486,0.553,818.198,29.36,393.501,,84.236,305.548,,56.57,0.03,0.03,0.02,,0.01,0.04,,0.05,0.08,0.05,,0.04,0.06,,13.25,2.181,16.51,2.718,4.8,0.79,1.85,0.305,6074327,27316666368,66.995,11029.155,2.453
Kyrgyzstan,2017,9.348,1.51,5.899,0.587,0.095,3.389,0.548,,,0.579,0.094,4.793,0.774,-3.09,-0.298,0.327,0.135,15.247,2.463,0.533,827.546,29.947,396.891,,84.814,310.341,,63.1,0.03,0.04,0.02,,0.01,0.04,,0.05,0.08,0.05,,0.04,0.06,,12.97,2.095,16.24,2.624,4.88,0.788,1.85,0.299,6189727,28611477504,69.386,11209.836,2.425
Kyrgyzstan,2018,11.698,1.856,6.217,0.753,0.12,4.041,0.641,,,0.641,0.102,6.262,0.993,25.13,2.35,0.395,0.161,17.915,2.842,0.605,839.244,30.7,400.932,,85.456,316.603,,53.15,0.03,0.05,0.03,,0.01,0.05,,0.05,0.08,0.05,,0.04,0.06,,14.86,2.357,18.12,2.874,4.99,0.792,1.99,0.316,6304025,29601148928,72.826,11552.311,2.46
Laos,2000,0.96,0.18,0.957,0.037,0.007,0.04,0.008,,,,,0.883,0.166,13.54,0.115,0.079,0.085,1.918,0.36,0.157,15.27,0.181,0.351,,,14.737,,99.67,0,0.01,0,,,0.01,,0,0,0,,,0,,20.41,3.834,8.07,1.516,6.81,1.279,2.18,0.409,5323701,12209285120,11.333,2128.759,0.928
Laos,2001,1.063,0.196,0.549,0.037,0.007,0.051,0.01,,,,,0.974,0.18,10.65,0.102,0.082,0.088,1.612,0.298,0.124,16.332,0.218,0.403,,,15.712,,51.7,0,0,0,,,0.01,,0,0,0,,,0,,20.89,3.862,8.4,1.553,5.78,1.068,1.93,0.357,5409584,13005703168,12.043,2226.285,0.926
Laos,2002,1.166,0.212,0.666,0.096,0.018,0.081,0.015,,,,,0.989,0.18,9.7,0.103,0.084,0.097,1.831,0.333,0.132,17.498,0.314,0.483,,,16.701,,57.1,0,0.01,0,,,0.01,,0,0,0,,,0,,21.97,3.999,8.69,1.582,6.25,1.138,2.42,0.441,5493247,13872425984,11.978,2180.485,0.863
